CustID,Name,Gender,Address,zip,SignDate,Status,Level,Campaign,LinkedWithApps
4223,"Sheree Baxter",0,"13429 High Grove Stroll","33763","05/23/2013",1,1,3,1
4224,"Christina Ehlers",0,"94503 Rough Rock Terrace","41271","07/18/2013",1,0,1,0
4225,"Robert Gillispie",1,"59883 Bent Bear Glade","60017","07/26/2013",1,0,0,1
4226,"David Taylor",0,"260 Red Pond Terrace","48001","07/25/2013",1,2,0,1
4227,"Nina Martin",0,"67 Umber Forest Gate","54425","02/08/2013",1,0,3,1
4228,"Myrtle Graham",0,"37527 Velvet Pond Canyon","83810","03/03/2013",1,0,2,0
4229,"Betty Machen",0,"31540 Hidden Willow Manor","88265","06/16/2013",0,1,1,0
4230,"Deanna Fitzpatrick",1,"15809 Pretty Acorn Knoll","14150","02/25/2013",1,0,1,0
4231,"Ronald Turner",1,"17886 Cool Timber Farms","46932","04/18/2013",1,1,1,0
4232,"Melissa Kennedy",0,"563 Lazy Cloud Dell","64788","03/11/2013",1,1,1,0
4233,"Natalie Severin",0,"30745 Bright Rabbit Manor","38002","06/11/2013",1,1,1,1
4234,"Donald Anton",0,"80030 Turning Treasure Pace","55057","07/17/2013",1,1,1,1
4235,"Angela Miller",1,"55673 Honey Elk Ramble","95686","07/31/2013",1,1,1,0
4236,"Lucile Scruggs",1,"4024 Harvest Lamb Orchard","36009","10/24/2012",1,1,1,1
4237,"Charlotte Funches",1,"19449 Rustic Dale Edge","67520","12/28/2012",1,2,2,1
4238,"Debra Bridgeman",1,"313 Green Oak Woods","63182","05/10/2013",1,0,4,0
4239,"Bobby Austin",0,"2437 Bright Butterfly Villa","67439","07/07/2013",1,1,0,0
4240,"Ricardo Suh",0,"66873 Silver Flower Turn","97110","07/22/2013",1,0,3,1
4241,"Anthony Bass",0,"482 Birch Elk Road","24551","06/01/2013",1,1,1,0
4242,"Stephen Miller",0,"79400 Dusty Deer Estates","64096","06/02/2013",1,0,3,0
4243,"Eric Moore",1,"25170 Harvest Timber Haven","90509","04/20/2013",1,0,1,1
4244,"Mary Fenley",0,"36424 Sweet Turtle Vista","92093","07/03/2013",1,1,3,1
4245,"Cynthia Carpenter",0,"2410 Rustic Bridge Rove","84404","07/05/2013",1,1,1,0
4246,"Joaquin Patterson",1,"91756 Tawny Bear Grove","19884","07/04/2013",1,2,1,0
4247,"Peggy Mitchell",1,"8426 Honey Fox Field","52318","02/08/2013",1,0,1,1
4248,"Bradford Bennett",0,"17875 Sleepy Bluff Ridge","47550","05/23/2013",1,0,4,1
4249,"John Tay",0,"27628 Velvet Cottage Quay","71209","07/21/2013",1,1,1,1
4250,"Benjamin Kendrick",0,"92999 Orange Pond Falls","71458","05/13/2013",1,0,1,1
4251,"Donna Stockton",1,"252 Hush Shadow Run","06111","05/25/2013",1,0,0,1
4252,"Christy Garver",0,"90783 Crystal Chestnut Acres","57272","03/12/2013",1,1,1,1
4253,"James Walsh",0,"86758 Pleasant Maple Landing","98687","05/29/2013",0,0,1,1
4254,"Phillip Jones",1,"46188 Green Lamb Place","57052","03/09/2013",0,1,1,1
4255,"Beatrice Maggio",1,"350 Cozy Crow Journey","06469","04/26/2013",1,2,2,0
4256,"Dale Mason",0,"31239 Silver Creek Pike","49636","05/31/2013",1,1,1,0
4257,"Lindsy Stephenson",1,"22233 Cold Elk Round","29145","07/20/2013",1,0,1,1
4258,"Lelia Gonzalez",0,"7006 Merry Dove Arbor","78351","05/06/2013",1,1,1,0
4259,"Andrea Kucera",0,"91854 Rose Elk Pike","49055","06/04/2013",1,1,2,0
4260,"Ben Sneed",1,"87808 Cotton Acorn Highlands","85280","06/09/2013",1,0,1,1
4261,"Kelly Asbury",0,"14140 Shady Shadow Saunter","68946","06/10/2013",1,1,1,0
4262,"Dorris Flatt",1,"32631 Green Zephyr Stroll","42361","06/10/2013",1,1,1,1
4263,"Catherine Mota",1,"53387 Noble Grove Mews","41513","06/06/2013",1,0,1,0
4264,"Howard Huggins",1,"13810 Old Fox Hollow","20689","04/15/2013",0,0,1,0
4265,"Howard Horton",0,"1375 Hidden Maple Woods","95111","07/03/2013",1,1,1,0
4266,"Frank Sessoms",0,"56606 Big Berry Dale","84126","06/25/2013",1,1,1,1
4267,"Brittany Williams",0,"612 Middle Goat Pace","62824","04/25/2013",1,0,1,0
4268,"Leslie Perkins",0,"48367 Cinder Deer Avenue","98370","05/18/2012",1,1,3,1
4269,"Kevin Hurd",0,"32417 Emerald Branch Landing","28789","06/28/2013",1,1,3,0
4270,"Anthony Dodd",0,"53904 Red Butternut Lane","98092","07/26/2013",1,0,2,0
4271,"Stephen Liles",1,"33173 High Goat Bluff","20442","06/12/2013",1,0,1,1
4272,"Catherine Galvan",0,"80952 Cozy Anchor Knoll","77393","07/04/2013",1,0,1,1
4273,"Marilyn Yang",1,"4123 Strong Nectar Chase","41008","09/04/2012",1,0,1,1
4274,"Marcie Solis",1,"2238 Honey Lamb Way","93515","06/20/2013",1,1,1,1
4275,"Regina Kennedy",0,"71 Pleasant Cottage Acres","02826","03/15/2013",1,2,1,1
4276,"Michael Shepherd",1,"3429 Pretty Lake Point","33355","03/04/2013",1,0,4,1
4277,"Jerald Foley",0,"90767 Sandy Cottage Pace","54466","07/30/2013",1,2,0,0
4278,"Micheal Vezina",1,"66501 Shady Prairie Turn","48133","07/06/2013",1,0,4,0
4279,"Bill Martinez",1,"77549 Turning Elm Woods","57724","06/14/2013",1,0,1,0
4280,"Donald Spence",0,"44871 Iron Treasure Vista","91734","07/18/2013",1,0,1,0
4281,"Donna Burks",1,"18949 Calm Forest Orchard","79534","05/16/2013",1,0,2,1
4282,"Orville Hay",0,"12174 Iron Bear Estates","42369","09/20/2012",1,1,1,1
4283,"Oscar Cutright",1,"4730 Still Acorn Vale","97712","04/29/2013",1,1,3,1
4284,"Allen Vandyne",0,"78491 Emerald Nut Cove","75144","02/17/2013",1,0,1,1
4285,"Danny Mckinney",1,"11462 Broad Cloud Ramble","52073","06/16/2013",1,1,1,0
4286,"Timothy Hardin",0,"3668 Fallen Squirrel Road","53007","02/24/2013",1,1,4,0
4287,"Rodney Rowan",0,"47480 Merry Timber Park","20153","07/05/2013",1,0,1,0
4288,"Steven Richardson",0,"36 Silent Acorn Ledge","07104","11/06/2012",1,1,3,0
4289,"Clifford Adam",0,"1362 Green Swan Street","79952","07/20/2013",1,0,1,1
4290,"Charles Spivey",0,"1034 Silent Barn Flats","61516","05/05/2013",1,1,2,1
4291,"Beatrice Hale",0,"38248 Quaint Creek Landing","22555","06/26/2013",1,0,4,1
4292,"Gladys Mangus",0,"52413 Foggy Snake Bayou","28445","10/01/2012",1,0,3,1
4293,"Robert Snyder",0,"74651 Noble Pony Quay","47387","02/27/2013",1,1,4,1
4294,"Bryan Wetzel",1,"20360 Pied Goose Bayou","64117","08/05/2012",1,0,1,1
4295,"Edward Soria",1,"18861 Bright Feather Crest","98404","05/26/2013",1,1,1,1
4296,"John Fuller",1,"26880 Golden Turtle Bayou","51354","02/15/2013",1,0,1,1
4297,"Candy Carter",1,"44943 Foggy Crow Turn","16132","03/13/2013",1,1,1,1
4298,"Hunter Crawley",1,"7665 Jagged Pebble Saunter","06778","04/12/2013",1,0,1,0
4299,"Joseph Almond",0,"65279 Long Berry Race","19404","04/29/2013",1,0,1,0
4300,"Emily Dunaway",0,"10263 Cold Anchor Chase","93006","07/02/2013",1,0,1,0
4301,"Lisa Albrecht",0,"22185 Jagged Pony Race","73049","03/19/2013",1,0,3,1
4302,"Rebecca Fleming",1,"49653 Still Hickory Glen","35895","03/28/2013",0,0,0,1
4303,"Donna Smith",0,"15972 Cozy Sky Dale","43528","05/03/2013",0,0,4,0
4304,"Martin Crader",0,"11440 Harvest Goat Run","95949","04/30/2013",1,1,0,1
4305,"Shelli Fagan",0,"7793 Bent Swan Valley","01521","05/14/2013",1,0,4,0
4306,"Mary Maas",1,"34273 Quaint Hickory Dale","04576","06/24/2013",1,1,1,1
4307,"Charles Rodriguez",0,"8194 Harvest Lamb Rove","12059","05/03/2013",1,1,2,1
4308,"Dotty Martinez",0,"30231 Cotton Acorn Bend","55423","05/15/2013",1,1,0,0
4309,"Ann Held",1,"98474 Round Dale Race","27909","03/16/2013",1,0,2,0
4310,"Barbara Goings",0,"70226 Long Butterfly Way","62721","05/25/2012",1,0,1,1
4311,"Christopher Manuel",0,"55564 Orange Rabbit Way","84201","06/01/2013",0,0,1,0
4312,"Matthew Adam",0,"63016 Quaking Acorn Path","85259","06/04/2013",1,0,1,1
4313,"Maurice Busby",0,"68376 Ivory Wagon Nook","20077","07/12/2013",1,1,1,0
4314,"Mary Gerhart",0,"53986 Quaint Stone Nook","31409","06/17/2013",1,1,3,1
4315,"Joseph Tran",1,"34108 Old Pony Trail","70791","07/27/2013",1,2,1,0
4316,"Ernest Mendoza",0,"82177 Pretty Wagon Quay","14712","05/31/2013",0,0,3,1
4317,"Andria Martin",1,"99034 Burning Zephyr Circle","23463","04/08/2013",0,2,1,1
4318,"Jordan Luis",1,"850 Silent Prairie Stead","60568","05/22/2013",1,2,1,0
4319,"Carolyn Parr",0,"59705 Happy Crow Road","78760","07/16/2013",1,0,1,1
4320,"Andrea Young",0,"38528 Windy Flower Ridge","05677","07/15/2013",1,0,3,0
4321,"Matthew King",0,"2811 Rustic Dove Wander","94150","06/23/2013",1,1,1,1
4322,"Karen Hunter",1,"19705 Bent Island Nook","47577","02/13/2013",1,1,1,1
4323,"Claire Carreno",1,"4 Stony Treasure Orchard","23308","07/27/2013",1,0,1,1
4324,"Aaron Gardner",1,"7 Gentle Panda Trail","89502","05/05/2013",1,0,2,1
4325,"Elton Anderson",0,"9888 Pretty Stone Drive","90250","01/06/2013",1,0,4,0
4326,"Mark Helton",1,"5354 Thunder Mountain Way","26419","01/04/2013",1,0,4,0
4327,"Irene Bucci",1,"66442 High Barn Estates","11214","07/27/2013",1,1,4,0
4328,"Kristina Strickland",1,"30672 Velvet Willow Landing","90046","07/09/2013",1,1,3,0
4329,"Douglas Mims",1,"73909 Merry Bluff Cut","40057","06/07/2013",1,0,1,1
4330,"Sarah Teal",0,"21557 Jagged Dale Pace","25514","07/16/2013",1,0,2,1
4331,"Veronica Martin",1,"33314 Umber Horse Run","12241","07/26/2013",1,0,1,1
4332,"Paul Teague",1,"60817 Lone River Run","40231","07/24/2013",1,0,1,0
4333,"Joseph Zack",0,"29916 Round Brook Stroll","49836","05/24/2013",1,1,3,1
4334,"Herbert Harper",1,"85957 Birch Sky Grove","32602","07/01/2013",1,0,1,0
4335,"Stephen Ely",0,"36562 Cozy Berry View","13746","06/04/2013",1,1,0,1
4336,"Kathleen Dixon",0,"5540 Rough Feather Estates","58741","06/05/2013",1,0,1,1
4337,"Norman Collins",0,"17562 High Castle Woods","42758","03/16/2013",1,0,1,0
4338,"Donald Porter",0,"8438 Still Grove Trace","85075","03/18/2013",1,0,1,0
4339,"Christine Francis",1,"9765 Silver Oak Dell","70583","07/09/2013",1,0,1,1
4340,"Ralph Battin",1,"65221 Merry Leaf Pass","74131","07/19/2013",1,0,1,1
4341,"Earl Tuttle",0,"27715 Little Rise Trail","33859","05/15/2013",0,1,1,0
4342,"Alice Clayborn",0,"55315 Lonely Panda Swale","50523","03/22/2013",1,0,2,0
4343,"Nellie Murphy",1,"96732 Still Brook Vale","22906","06/27/2013",0,1,1,1
4344,"John Ellison",1,"90322 Still Anchor Gardens","31090","07/21/2013",1,0,1,0
4345,"Johnny Wiley",1,"24542 Golden Acorn Mews","13813","06/14/2013",1,0,2,1
4346,"Nelly Emory",1,"25224 Tender Forest Canyon","22108","07/02/2013",0,0,3,0
4347,"James Jones",0,"1037 Broad Nest Drive","97622","07/29/2013",1,0,3,0
4348,"Jose Benally",0,"2155 Pleasant Forest Knoll","36439","06/14/2013",1,0,1,1
4349,"Jamey Compton",0,"33394 Stony Embers Pass","84791","07/10/2013",1,2,0,1
4350,"Andrew Koehler",0,"14470 Thunder Deer Corner","33734","04/12/2013",1,0,1,0
4351,"Preston Mosley",0,"53711 Quaint Elk Drive","52233","07/30/2013",0,1,1,1
4352,"Charlotte Little",1,"85590 Crimson Autumn Meadow","12566","04/20/2013",1,1,1,1
4353,"David Rutherford",0,"47778 Cool Robin Bend","13163","03/30/2013",1,1,1,1
4354,"Betty New",0,"10678 Gentle Diamond Stroll","16745","05/03/2013",1,0,1,1
4355,"Joseph Espinoza",0,"225 Pretty Embers Road","16512","05/05/2013",1,0,1,1
4356,"Ana Jackson",0,"104 Burning Goat Haven","85022","07/22/2013",1,0,4,1
4357,"Arlene Lorenz",0,"60902 Lone Barn Villa","95037","04/06/2013",1,0,0,0
4358,"Susan Guerrero",1,"94846 Ivory Goose Canyon","95670","06/22/2013",1,1,3,0
4359,"Clara Fox",0,"34656 Tawny Diamond Stroll","64105","07/26/2013",1,0,1,0
4360,"Crystal Martinez",0,"35989 Colonial Blossom Valley","48054","07/11/2013",0,0,1,1
4361,"Mary Haire",0,"51642 Old Mill Ridge","90254","07/14/2013",1,0,1,0
4362,"Erin Bryant",1,"7751 Lonely Nut Arbor","16938","07/30/2013",1,1,1,0
4363,"Zachary Sherry",1,"14367 Hidden Turtle Isle","18241","07/09/2013",1,0,1,1
4364,"Marilyn Morel",0,"7941 Hidden Horse Canyon","22037","06/25/2013",1,1,1,0
4365,"Robert Jackson",0,"17144 Ivory Cottage Pace","50317","04/06/2013",1,0,1,0
4366,"Brenda Harewood",0,"33412 Broad Rock Trek","05060","07/14/2013",1,1,4,0
4367,"Bradley Milam",1,"30985 Iron Bridge Meadow","01195","05/11/2013",1,0,3,0
4368,"Helen Stevens",1,"27989 Silent Nest Park","48197","10/07/2012",1,0,4,0
4369,"Patricia Drake",0,"25850 High Lamb Bank","92709","04/08/2013",1,1,1,0
4370,"Kellie Brown",0,"93934 Ivory Spring Promenade","74365","06/02/2013",1,0,4,0
4371,"John Brissette",0,"45 Umber Pumpkin Dale","04276","05/18/2013",1,0,1,1
4372,"Eric Jackson",1,"50878 Lost Harbor Drive","51109","06/09/2013",1,0,3,0
4373,"Robert Wallace",1,"57222 Lone Embers Alcove","35079","11/26/2012",1,1,1,0
4374,"Laurie Roberge",1,"27987 Jagged Goose Chase","61065","06/08/2013",1,0,1,1
4375,"Guadalupe Reyna",0,"71949 Dewy Creek Orchard","91799","06/04/2013",1,1,1,1
4376,"Carol Russel",0,"105 Shady Castle Byway","19074","07/30/2013",1,0,2,1
4377,"Willie Halstead",1,"66209 Bright Pony Trek","47031","02/03/2013",1,0,3,0
4378,"Rayford Wofford",0,"19466 Still Log Swale","91333","12/12/2012",1,0,1,1
4379,"Valentina Sites",0,"1231 Grand Fawn Stead","21641","05/22/2013",1,0,2,1
4380,"Wayne Larry",0,"4921 Pied Mountain Lace","36768","02/21/2013",1,0,1,1
4381,"Donald Clark",0,"85248 Birch Beaver Rove","75275","07/15/2013",1,1,1,1
4382,"Ruben Sinegal",1,"20301 Noble Harbor Round","73047","07/13/2013",1,1,4,1
4383,"Horace Park",1,"10508 Old Rock Orchard","57063","07/19/2013",1,0,1,0
4384,"Clyde Diaz",1,"59351 Colonial Peach Meadow","05046","07/18/2013",1,1,1,1
4385,"Jeffrey Steed",1,"20187 Harvest Gate Grove","32181","07/12/2013",1,1,4,1
4386,"Robert Powell",0,"34254 Middle Beaver Bank","06852","03/15/2013",1,0,0,0
4387,"Ernest Scott",0,"90741 Round Wagon Trail","97823","07/18/2013",1,0,1,0
4388,"Robert Rogers",1,"13646 Rough Goat Falls","53171","03/04/2013",1,2,3,0
4389,"Eunice Blackburn",1,"61049 Windy Spring Orchard","48048","05/13/2013",1,0,1,1
4390,"James Mills",0,"12176 Turning Castle Round","10927","04/19/2013",1,0,1,0
4391,"Valerie Taylor",0,"21716 Easy Pony View","80932","04/17/2013",1,0,0,0
4392,"Julianne Shaw",1,"51916 Emerald Castle Vista","43420","06/10/2013",1,0,1,0
4393,"Marjorie Holt",1,"69991 Auburn Rabbit Manor","58838","07/13/2013",1,1,1,1
4394,"Randall Lacombe",1,"51037 Happy Swan Court","45806","06/26/2013",1,0,1,1
4395,"Donna Fuentes",0,"311 Orange Butterfly Twist","98626","03/07/2013",0,0,1,1
4396,"Francisca Mccormack",0,"68973 High Pond Rove","36502","05/16/2013",1,1,1,1
4397,"Vincent Mcmullen",0,"48898 Dusty Rise Vale","60690","02/24/2013",1,2,3,0
4398,"Mary Dunlap",0,"31426 Cinder Rise Edge","91499","04/24/2013",0,2,4,0
4399,"John Brown",0,"30876 Silent Willow Journey","80202","07/11/2013",1,1,3,1
4400,"Wayne Purnell",0,"20647 Pleasant Chestnut Wander","39092","06/24/2013",1,0,0,1
4401,"Lisa Lester",0,"79570 Amber Goose Acres","25958","11/24/2012",1,1,0,0
4402,"Ryan Gray",0,"61465 Pleasant Pond Valley","58041","04/10/2013",1,0,4,0
4403,"Joyce Smith",0,"1961 Hidden Prairie Acres","70544","02/12/2013",1,1,1,1
4404,"Katrice Albright",0,"90597 Blue Diamond Knoll","24850","06/14/2013",1,0,2,0
4405,"Celina Hinrichs",0,"1597 Jagged Berry Journey","24031","06/18/2013",1,2,1,0
4406,"Dustin Nelson",0,"10064 Big Panda Highlands","81624","06/19/2013",1,0,1,1
4407,"Richard Dennison",1,"184 Jagged Crow Lace","54201","03/09/2013",1,1,4,1
4408,"Stephen Bender",1,"34571 Noble Pumpkin Swale","55486","06/01/2013",1,0,4,1
4409,"John Mallory",0,"65454 Orange Elm Point","87041","05/13/2013",1,1,0,0
4410,"Alvin Becker",0,"30527 Happy Bird Terrace","44251","12/11/2012",1,2,1,1
4411,"Jeremy Horton",0,"62608 Middle Elk Avenue","50470","07/20/2013",1,1,1,0
4412,"Emily Burks",1,"3679 Blue Elm Falls","51638","07/23/2013",1,0,1,1
4413,"Ann Whitten",1,"15131 Happy Nest Niche","04418","07/09/2013",1,0,1,0
4414,"Anne Crane",1,"72780 Lost Beacon Alcove","74631","04/15/2013",1,1,1,0
4415,"Beverly Mcdonald",1,"349 Sunny Barn Journey","55088","05/07/2013",0,0,0,0
4416,"Scott Prinz",1,"91324 Crystal Nest Ridge","15636","07/10/2013",0,0,1,0
4417,"Nicole Atkinson",1,"168 Dewy Turtle Dale","34760","07/13/2013",1,2,1,0
4418,"Samuel Davis",0,"533 Big Hickory Pace","75141","10/25/2012",1,1,1,1
4419,"Lisa Judy",0,"84095 Birch Anchor Stroll","91605","05/14/2013",1,0,1,1
4420,"Julissa Russell",0,"3268 Clear Treasure Park","10542","06/07/2013",1,0,3,1
4421,"Scarlett Brass",0,"2113 Cool Log Pike","79383","06/15/2013",1,0,1,1
4422,"Thomas Cotton",1,"90941 Honey Lake Bayou","85362","06/24/2013",1,2,1,0
4423,"Julian Shockley",0,"54514 Heather Sky Twist","88221","05/30/2013",1,0,1,0
4424,"Lashawn Dunning",0,"7402 Bent Dale Valley","30216","11/10/2012",1,1,3,0
4425,"Kathy Wallace",0,"3082 Lazy Flower Road","80451","07/25/2013",1,0,1,1
4426,"Bertha Price",1,"38891 Velvet Autumn Trace","61816","06/03/2013",1,1,0,0
4427,"Michelle Pizarro",0,"42918 Broad View Crest","28247","07/04/2013",1,1,1,0
4428,"Don Johanson",1,"51148 Sleepy Barn Lane","61459","07/14/2013",1,0,3,1
4429,"Kirstin Chaney",1,"16332 Noble Nut Highlands","27030","07/27/2013",1,1,1,1
4430,"Barbara Geib",1,"30565 Blue Lake Ramble","48206","06/19/2013",1,0,4,1
4431,"Mary Moser",1,"36698 Crystal Brook Manor","08242","06/23/2013",1,0,4,0
4432,"Cary Jimenez",0,"75349 Ivory Butternut Meadow","24045","06/27/2013",1,0,1,0
4433,"Jose Reeves",1,"13939 Lonely Grove Knoll","31789","03/30/2013",1,0,1,1
4434,"Gail Brooks",0,"99732 Round Embers Ledge","72055","05/14/2013",1,0,4,0
4435,"Paul Ellis",0,"21251 Windy Nectar Court","40544","06/29/2013",1,0,1,1
4436,"Hattie Aponte",1,"77431 Red Beacon Gate","67651","05/05/2013",1,1,3,1
4437,"Richard Johnson",0,"7826 Sweet Oak Terrace","08870","05/03/2013",1,1,2,1
4438,"Otto Yanez",0,"13897 Bright Spring Point","32658","07/13/2013",1,2,1,0
4439,"Matthew Trapp",1,"2369 Cotton Zephyr Promenade","79364","05/16/2013",1,0,1,0
4440,"Sandra Petrick",0,"15636 Harvest Rabbit Edge","58545","04/16/2013",1,1,3,1
4441,"Angela Williams",0,"66713 Iron Horse Vista","68837","07/29/2013",1,0,4,0
4442,"Charlene Coleman",0,"33434 Big Beaver Crest","58712","03/16/2013",1,0,1,0
4443,"Kendall Grimes",0,"36793 Green Apple Highlands","38652","06/17/2013",1,0,1,0
4444,"Alyssa Fountain",1,"15159 Noble Apple Orchard","48857","07/31/2013",1,0,1,1
4445,"Louis Nickels",1,"38399 Foggy Diamond Park","46763","05/08/2013",1,0,0,0
4446,"Gary Houston",0,"87096 Small Pine Corner","49440","07/05/2013",1,0,1,0
4447,"Joshua Martinez",0,"15952 Rough Feather Saunter","10468","01/16/2013",1,2,2,1
4448,"William Brown",1,"52523 Misty Brook Shoal","70601","06/11/2013",1,1,1,0
4449,"George Laine",0,"27472 Cool Forest Point","48111","12/17/2012",1,0,1,0
4450,"Micheal Randall",0,"65338 Green Feather Bend","08554","05/10/2013",1,0,2,1
4451,"Nicole Cote",0,"87501 Quiet Pony Pass","50161","07/21/2013",1,1,0,1
4452,"Lester Clarke",0,"99913 Broad Goat Street","48721","07/17/2013",1,1,1,1
4453,"Grace Williams",0,"3350 Gentle Apple Avenue","56538","07/23/2013",1,2,0,1
4454,"Jocelyn Hill",1,"28343 Happy Shadow Stroll","53056","07/27/2013",1,1,1,1
4455,"Clyde Heidenreich",1,"20128 Cotton Fawn Twist","23884","07/30/2013",1,2,4,1
4456,"Marc Godsey",0,"34760 Strong Flower Lane","71172","07/27/2013",1,1,3,0
4457,"Paula Mouzon",0,"1754 Fallen Mill Turn","60531","03/10/2013",1,0,0,0
4458,"William Medina",0,"18784 Clear Peach Point","93562","03/02/2013",1,1,1,0
4459,"Sarah Priebe",0,"25736 Quiet Pebble Villa","47141","07/01/2013",1,0,4,0
4460,"Linda Henderson",0,"11164 Easy Pond Flats","83537","03/27/2013",1,1,1,1
4461,"Michael Dahl",1,"65435 Amber Mountain Gate","42063","06/25/2013",1,0,3,0
4462,"Fannie Robertson",0,"63210 Bright Cottage Haven","89820","02/10/2013",1,1,1,1
4463,"Sarah Gailey",0,"42552 Old Blossom Cove","12325","07/18/2013",1,0,1,1
4464,"Bernita Olmos",0,"2101 Pearl Stone Lagoon","57249","07/31/2013",1,0,2,1
4465,"Tammy Foley",1,"95842 Grand Crow Round","17233","06/03/2013",1,0,1,0
4466,"Jennifer Guzman",1,"8184 Grand Zephyr Circle","89029","07/15/2013",1,0,1,1
4467,"Tyrone Martinez",0,"907 Auburn Pumpkin Trace","73502","07/27/2013",0,0,4,1
4468,"Randy Perry",0,"6978 Thunder Panda Promenade","54459","06/23/2013",1,0,1,0
4469,"Lillie Reichert",1,"43791 Tawny Peach Trace","85209","03/01/2013",0,0,1,0
4470,"Jessie Michael",0,"57681 Pearl Peach Grove","32359","05/24/2013",1,1,1,1
4471,"Lucy Widener",0,"561 Rustic Rock Ledge","83250","07/17/2013",1,0,1,1
4472,"Jeanette Myles",1,"94569 Thunder Feather Farms","32446","06/12/2013",1,1,1,1
4473,"Patrica Robinson",1,"27098 Fallen Dove Ramble","64444","07/31/2013",1,0,1,1
4474,"Jay Martin",1,"2399 Turning Pioneer Way","01610","07/25/2013",1,0,3,1
4475,"Arnold Fluker",0,"1600 Easy Maple Run","05056","11/20/2012",1,1,0,1
4476,"Rose Stover",0,"67910 Jagged Turtle Chase","15642","12/17/2012",0,0,4,0
4477,"Stephen Martinez",0,"55046 Lonely Leaf Acres","43746","04/11/2013",1,0,3,1
4478,"Adam Harris",0,"17574 Golden Branch Bend","73461","12/14/2012",1,0,1,1
4479,"Henry Boyer",1,"3881 Silent Swan Wander","07851","07/27/2013",1,0,4,1
4480,"Kenneth Humphrey",1,"3315 Lost Flower Circle","61130","07/07/2013",1,0,4,1
4481,"Steven Mims",0,"11037 Amber Barn Crest","83523","02/22/2013",1,2,1,0
4482,"Wen Eads",0,"84977 Foggy Goose Heights","94963","06/19/2013",1,0,1,1
4483,"Yvonne Pedersen",0,"77 Easy Bear Meadow","79033","03/09/2013",1,0,2,1
4484,"James Thompson",0,"51838 Little Crow Path","11766","07/31/2013",1,1,1,0
4485,"Julia Miller",0,"4680 Old Log Bayou","68651","05/27/2013",1,0,4,0
4486,"Emma Bunch",0,"3737 Still Creek Jetty","48235","12/19/2012",1,0,4,0
4487,"Robert Owen",1,"32646 Crimson Turtle Byway","08867","06/19/2013",1,0,1,1
4488,"Robert Erlandson",1,"81382 Ivory Fox View","32413","07/03/2013",1,0,1,1
4489,"Jerry Wilbanks",1,"69020 White Barn Swale","06020","05/28/2013",1,1,1,0
4490,"Dannette Olivera",0,"34019 Tawny Zephyr Corner","17536","07/23/2013",1,0,1,1
4491,"Erin Custer",0,"56610 Golden Rock Nook","36105","02/04/2013",1,0,1,1
4492,"Barbara Rodriguez",0,"88522 Lonely Rabbit Farms","44315","06/05/2012",1,0,4,1
4493,"Susan Bogen",1,"46819 Rough Diamond Race","78142","06/07/2013",0,0,3,1
4494,"Jorge Fernandez",1,"35648 Little Embers Shoal","47174","05/04/2013",1,1,4,0
4495,"Lawrence Hackett",0,"18289 Thunder Cider Flats","89802","07/31/2013",1,1,0,0
4496,"Virginia Gray",0,"7032 Merry Goose Summit","13730","06/12/2013",1,0,3,1
4497,"Roman King",1,"35206 Turning Log Promenade","98591","07/22/2013",1,0,1,0
4498,"Yuko Kirkpatrick",1,"24108 High Lake Drive","28384","07/30/2013",1,0,1,0
4499,"Ben Busch",1,"26252 Rose Butternut Road","08035","09/02/2012",0,0,1,0
4500,"Keith Contreras",0,"13913 Orange Pebble Saunter","84076","06/21/2013",1,1,4,0
4501,"Maxine Mcelwee",1,"37780 Dewy Nest Lane","18454","03/22/2013",1,1,1,1
4502,"Roberto Cantu",1,"8441 Tawny Lake Ridge","67650","05/29/2013",1,0,1,0
4503,"Ada Curry",0,"1497 Small Panda Stead","29505","06/15/2013",1,0,1,0
4504,"Timothy Jones",0,"11361 Silver Bluff Haven","85006","05/23/2013",1,0,1,1
4505,"James Holtzclaw",0,"3005 Cotton Turtle Pace","24112","07/16/2013",1,0,1,0
4506,"Jon Chase",1,"87535 Cool Prairie Farms","65692","06/14/2013",0,0,1,1
4507,"William Schulz",1,"45604 Gentle Wagon Vale","70354","01/26/2013",1,1,1,1
4508,"Roosevelt Eastman",0,"450 Burning Shadow View","97543","07/13/2013",1,0,0,0
4509,"Annie Conlon",0,"15515 Golden Cottage Dale","01772","07/24/2013",1,0,4,0
4510,"Edward Yarbrough",1,"317 Blue Prairie Hollow","21843","07/02/2013",1,1,0,1
4511,"Jennie Watkins",0,"34993 Colonial Turtle Wander","35572","07/21/2013",1,0,1,0
4512,"Tom Enders",0,"26365 Lone Grove Twist","96002","05/16/2013",1,0,4,1
4513,"Charles Sumpter",1,"92010 Pearl Rock Pass","37665","03/08/2013",1,0,1,1
4514,"Leonard Dahlin",0,"2744 Foggy Wagon Niche","92545","07/19/2013",1,0,1,0
4515,"Jason Jimenez",0,"13290 Auburn Brook Dell","27950","05/19/2013",1,1,1,0
4516,"Marlyn Ward",1,"2 Indian Stone Lagoon","24823","04/26/2013",1,1,1,0
4517,"Lynn Garcia",0,"81005 Little Log Glade","80044","06/25/2013",1,1,2,0
4518,"Marilyn Zoller",0,"6791 Pearl Holly Promenade","51063","05/16/2013",1,1,1,0
